school_id,name,suburb,state,postcode,sector,school_type,website,year_range,teaching_staff,non_teaching_staff,total_enrolments,girls_enrolments,boys_enrolments
43540,St Joseph's Regional College,Port Macquarie,NSW,2444,Catholic,Secondary,http://www.pmreglism.catholic.edu.au/,7-12,82,32.5,1041,511,530
43541,Mount St Patrick College,Murwillumbah,NSW,2484,Catholic,Secondary,http://www.mursclism.catholic.edu.au,7-12,60,16.1,758,411,347
43542,St John's College,Lismore,NSW,2480,Catholic,Secondary,http://www.lisjclism.catholic.edu.au,7-12,57.2,28.8,776,399,377
43543,St Paul's College,West Kempsey,NSW,2440,Catholic,Secondary,http://moodle.kmpslism.catholic.edu.au,7-12,48.1,22.1,577,288,289
43544,McAuley Catholic College,Clarenza,NSW,2460,Catholic,Secondary,http://www.mccgrafton.nsw.edu.au,7-12,43.9,14.3,485,218,267
43545,St John Paul College,Coffs Harbour,NSW,2450,Catholic,Secondary,http://www.cofhslism.catholic.edu.au,7-12,72.2,33.3,1004,483,521
43546,St Mary's Catholic College,Casino,NSW,2470,Catholic,Secondary,http://www.cashlism.catholic.edu.au,7-12,33.6,14.1,377,179,198
43547,St Joseph's College,Banora Point,NSW,2486,Catholic,Secondary,http://www.bpslism.catholic.edu.au,7-12,65.9,21.9,831,444,387
43548,St Joseph's Catholic Primary School,Blayney,NSW,2799,Catholic,Primary,http://www.stjosephsblayney.nsw.edu.au,K-6,8.9,2.8,114,51,63
43549,St Lawrence's Catholic Primary School,Coonabarabran,NSW,2357,Catholic,Primary,http://ceo.bathurst.catholic.edu.au/images/Reports09/coonabarabransr2009.pdf,K-6,10.2,2.6,112,58,54
43550,St Raphael's Catholic School,Cowra,NSW,2794,Catholic,Combined,http://www.straphaelscowra.catholic.edu.au,K-12,37.8,3.8,415,214,201
43551,St Matthews Catholic School,Mudgee,NSW,2850,Catholic,Combined,http://www.stmattsmudgee.catholic.edu.au,K-12,53,19.7,818,425,393
43552,St Joseph's Catholic Primary School,Oberon,NSW,2787,Catholic,Primary,http://www.joeysoberon.com/,K-6,9.2,1.7,98,48,50
43553,St Mary's Catholic School,Wellington,NSW,2820,Catholic,Combined,http://www.stmaryswell.org.au,K-10,15.8,4.3,140,69,71
43554,St John's Catholic Primary School,Baradine,NSW,2396,Catholic,Primary,http://www.stjohnsbaradine.catholic.edu.au/,K-6,4.7,1.7,34,20,14
43555,The Assumption Catholic Primary School,Bathurst,NSW,2795,Catholic,Primary,http://www.assumption-bathurst.nsw.edu.au,K-6,19.2,5.5,365,194,171
43556,Cathedral Catholic Primary School,Bathurst,NSW,2795,Catholic,Primary,http://www.cathedralschool.nsw.edu.au,K-6,18.6,5.3,379,192,187
43557,Holy Family Catholic Primary School,Kelso,NSW,2795,Catholic,Primary,http://www.holyfamilykelso.catholic.edu.au/,K-6,19,5.7,368,168,200
43558,St Philomena's Catholic Primary School,South Bathurst,NSW,2795,Catholic,Primary,http://www.stphilsbathurst.catholic.edu.au,K-6,10,4.3,192,88,104
43559,St Edward's Catholic Primary School,Canowindra,NSW,2804,Catholic,Primary,http://www.ceo.bathurst.catholic.edu.au/images/Reports/st%20edwards%20canowindra%20school%20rep07.pdf,K-6,5.9,1.4,74,33,41
43560,Sacred Heart Catholic Primary School,Coolah,NSW,2843,Catholic,Primary,http://www.ceo.bathurst.catholic.edu.au/,K-6,5,1.6,30,14,16
43561,St Brigid's Catholic Primary School,Coonamble,NSW,2829,Catholic,Primary,http://www.ceo.bathurst.catholic.edu.au/images/stories/docs/stbrigidscoonambleannualreport2005.pdf,K-6,9,5.1,139,79,60
43562,St John's Catholic Primary School,Dubbo,NSW,2830,Catholic,Primary,http://www.stjohnsprimarydubbo.catholic.edu.au/,K-6,21.4,8.7,431,226,205
43563,St Pius X Catholic Primary School,Dubbo,NSW,2830,Catholic,Primary,http://sites.google.com/site/stpiusxdubbo/,K-6,11,4.5,191,88,103
43564,St Michael's Catholic Primary School,Dunedoo,NSW,2844,Catholic,Primary,http://www.stmichaelsdunedoo.catholic.edu.au/,K-6,4.6,1.7,36,20,16
43565,St Joseph's Catholic Primary School,Eugowra,NSW,2806,Catholic,Primary,http://www.stjosephseugowra.catholic.edu.au/,K-6,3.5,1.6,31,19,12
43566,St Joseph's Catholic Primary School,Gilgandra,NSW,2827,Catholic,Primary,http://www.stjosephsgilgandra.nsw.edu.au/index.php?p=1_4,K-6,11.2,4,215,114,101
43567,All Hallows Catholic Primary School,Gulgong,NSW,2852,Catholic,Primary,http://www.allhallowsgulgong.catholic.edu.au/,K-6,6.6,1.4,75,33,42
43568,St Patrick's Catholic Primary School,Lithgow,NSW,2790,Catholic,Primary,http://www.stpatslithgow.catholic.edu.au/,K-6,18.5,4.7,286,142,144
43569,St Joseph's Catholic Primary School,Manildra,NSW,2865,Catholic,Primary,http://www.stjosephsmanildra.bth.catholic.edu.au,K-6,5,1.4,23,9,14
43570,St Joseph's Catholic Primary School,Molong,NSW,2866,Catholic,Primary,http://www.ceo.bathurst.catholic.edu.au/images/Reports/st%20josephs%20molong%20annualschoolrpt%202007a.pdf,K-6,4.1,2.2,46,24,22
43571,Catherine McAuley Catholic Primary School,Orange,NSW,2800,Catholic,Primary,http://www.mcauleyorange.catholic.edu.au/,K-6,27.6,5.7,532,272,260
43572,St Mary's Catholic Primary School,Orange,NSW,2800,Catholic,Primary,http://ceo.bathurst.catholic.edu.au/images/Reports09/stmarysorange2009.pdf,K-6,19,5.6,392,187,205
43573,St Joseph's Catholic Primary School,Portland,NSW,2847,Catholic,Primary,http://www.stjosephsportland.catholic.edu.au/,K-6,3.6,1.8,37,24,13
43574,St Columba's Catholic Primary School,Yeoval,NSW,2868,Catholic,Primary,http://www.stcolumbasyeoval.catholic.edu.au,K-6,3.6,1.5,26,7,19
43575,St Mary's Catholic Primary School,Dubbo,NSW,2830,Catholic,Primary,http://www.stmarysdubbo.nsw.edu.au,K-6,19.3,7.4,409,203,206
43576,St Laurence's Catholic Primary School,Dubbo,NSW,2830,Catholic,Primary,http://www.ceo.bathurst.catholic.edu.au/images/stories/docs/stlaurencesdubboannualreport2005.pdf,K-6,12.1,5.3,210,108,102
43577,La Salle Academy,Lithgow,NSW,2790,Catholic,Secondary,http://www.lasalleacademy.com.au/,7-12,29,7.8,237,119,118
43578,MacKillop College,Bathurst,NSW,2795,Catholic,Secondary,http://mackillopbathurst.catholic.edu.au,7-12,48.1,14.3,596,596,0
43579,St Johns College,Dubbo,NSW,2830,Catholic,Secondary,http://www.stjohnsdubbo.catholic.edu.au/,7-12,81.3,31,1012,530,482
43580,James Sheahan Catholic High School,Orange,NSW,2800,Catholic,Secondary,http://www.jschs.nsw.edu.au,7-12,78,21.3,1001,536,465
43581,St Joseph's Primary School,Balranald,NSW,2715,Catholic,Primary,http://www.wf.catholic.edu.au/Schools/BalranaldSchool/school-balranald.html,K-6,4.7,2,49,22,27
43582,St Ignatius' Primary School,Bourke,NSW,2840,Catholic,Primary,http://www.wf.catholic.edu.au/Schools/BourkeSchool/school-bourke.html,K-6,8.8,5.5,81,41,40
43583,St Patrick's Primary School,Brewarrina,NSW,2839,Catholic,Primary,http://www.brewarrina.catholic.edu.au/,K-6,6.2,5.7,45,19,26
43584,Sacred Heart Parish Primary School,Broken Hill,NSW,2880,Catholic,Primary,http://brokenhill.catholic.edu.au,K-6,8.5,4.3,111,54,57
43585,St John's Primary School,Cobar,NSW,2835,Catholic,Primary,https://www.wf.catholic.edu.au/find-a-school/st-johns-primary-school-cobar/,K-6,11.2,5.2,168,88,80
43586,St Joseph's Primary School,Condobolin,NSW,2877,Catholic,Primary,http://www.wf.catholic.edu.au/find-a-school/st-josephs-primary-school-condobolin/,K-6,9.6,5.3,119,58,61
43587,St Michael's Primary School,Deniliquin,NSW,2710,Catholic,Primary,http://www.deniliquin.catholic.edu.au,K-6,11,4.7,145,77,68
43588,St Laurence's Primary School,Forbes,NSW,2871,Catholic,Primary,http://www.forbes.catholic.edu.au,K-6,18.2,10.7,323,163,160
43589,St Mary's Primary School,Hay,NSW,2711,Catholic,Primary,http://www.hay.catholic.edu.au,K-6,6.1,2.5,76,40,36
43590,St Joseph's Primary School,Hillston,NSW,2675,Catholic,Primary,http://www.hillston.catholic.edu.au,K-6,6,1.7,60,33,27
43591,St Augustine's Parish Primary School,Narromine,NSW,2821,Catholic,Primary,http://www.narromine.catholic.edu.au,K-6,11.4,4.9,153,65,88
43592,St Joseph's Primary School,Nyngan,NSW,2825,Catholic,Primary,http://www.nyngan.catholic.edu.au,K-6,9.4,4.7,115,59,56
43593,Holy Family Primary School,Parkes,NSW,2870,Catholic,Primary,http://www.parkes.catholic.edu.au,K-6,16.9,6.9,246,126,120
43594,St Joseph's Primary School,Peak Hill,NSW,2869,Catholic,Primary,http://www.peakhill.catholic.edu.au/,K-6,3.2,1.8,21,7,14
43595,St John's Primary School,Trangie,NSW,2823,Catholic,Primary,http://www.trangie.catholic.edu.au,K-6,4.9,3.4,48,27,21
43596,St Patrick's Primary School,Trundle,NSW,2875,Catholic,Primary,http://www.trundle.catholic.edu.au,K-5,4,1.8,24,7,17
43597,St Mary's Primary School,Warren,NSW,2824,Catholic,Primary,http://www.warren.catholic.edu.au,K-6,7.7,5.3,139,84,55
43598,St Patrick's Parish School,Albury,NSW,2640,Catholic,Primary,http://www.spaww.catholic.edu.au,K-6,25.4,4.7,436,213,223
43599,St Anne's Primary School,Lavington,NSW,2641,Catholic,Primary,http://www.sanaww.catholic.edu.au,K-6,21.2,4.2,366,209,157
43600,Holy Spirit Primary School,Lavington,NSW,2641,Catholic,Primary,http://www.hsww.catholic.edu.au,K-6,22.6,3,347,167,180
43601,St Columba's Primary School,Berrigan,NSW,2712,Catholic,Primary,http://www.scww.catholic.edu.au,K-6,3.4,0.8,21,10,11
43602,St Peter's Primary School,Coleambally,NSW,2707,Catholic,Primary,http://www.spcww.catholic.edu.au,K-6,4.9,1,59,28,31
43603,St Michael's Primary School,Coolamon,NSW,2701,Catholic,Primary,http://www.smcww.catholic.edu.au,K-6,8,1.6,101,42,59
43604,St Mary's Primary School,Corowa,NSW,2646,Catholic,Primary,http://www.smcoww.catholic.edu.au,K-6,9,1.4,126,67,59
43605,St Joseph's Primary School,Culcairn,NSW,2660,Catholic,Primary,http://www.sjcuww.catholic.edu.au,K-6,4.6,2,41,22,19
43606,St Joseph's Primary School,Finley,NSW,2713,Catholic,Primary,http://www.sjfww.catholic.edu.au,K-6,5.4,1.8,58,24,34
43607,St Brendan's Primary School,Ganmain,NSW,2702,Catholic,Primary,http://www.sbww.catholic.edu.au,K-6,4,1.3,41,18,23
43608,St Patrick's Primary School,Griffith,NSW,2680,Catholic,Primary,http://www.spgww.catholic.edu.au,K-6,28,6.9,435,216,219
43609,St Patrick's Primary School,Holbrook,NSW,2644,Catholic,Primary,http://www.sphww.catholic.edu.au,K-6,5,0.9,52,26,26
43610,St Joseph's Primary School,Jerilderie,NSW,2716,Catholic,Primary,http://www.sjjeww.catholic.edu.au,K-6,4.6,2.3,34,15,19
43611,St Joseph's Primary School,Junee,NSW,2663,Catholic,Primary,http://www.sjjuww.catholic.edu.au,K-6,10,3.2,138,60,78
43612,St Joseph's Primary School,Leeton,NSW,2705,Catholic,Primary,http://www.sjleww.catholic.edu.au,K-6,16.1,4.1,242,111,131
43613,St Joseph's Primary School,Lockhart,NSW,2656,Catholic,Primary,http://www.sjloww.catholic.edu.au,K-6,6.9,1.3,81,48,33
43614,St Joseph's Primary School,Narrandera,NSW,2700,Catholic,Primary,http://www.sjnww.catholic.edu.au,K-6,13,4.1,201,109,92
43615,Sacred Heart Primary School,Tocumwal,NSW,2714,Catholic,Primary,http://www.shtww.catholic.edu.au,K-6,4,1.4,40,22,18
43616,All Saints Primary School,Tumbarumba,NSW,2653,Catholic,Primary,http://www.asww.catholic.edu.au,K-6,5.2,1.7,49,27,22
43617,St Francis Xavier Primary School,Urana,NSW,2645,Catholic,Primary,http://www.sfxuww.catholic.edu.au,K-6,2.6,1.5,13,7,6
43619,St Mary's Primary School,Yoogali,NSW,2680,Catholic,Primary,http://www.smyww.catholic.edu.au,K-6,11,3.1,155,80,75
43620,Holy Trinity West Wagga,Ashmont,NSW,2650,Catholic,Primary,http://www.htww.catholic.edu.au,K-6,19.1,5.3,290,146,144
43621,Mater Dei Primary School,Wagga Wagga,NSW,2650,Catholic,Primary,http://www.mdpww.catholic.edu.au,K-6,22.7,4.1,402,203,199
43622,Sacred Heart Primary School,Wagga Wagga,NSW,2650,Catholic,Primary,http://www.shkww.catholic.edu.au,K-6,15.2,3.6,248,134,114
43623,Henschke Primary School,Wagga Wagga,NSW,2650,Catholic,Primary,http://www.hpww.catholic.edu.au,K-6,30.8,7.7,577,279,298
43624,St Joseph's Primary School,Wagga Wagga,NSW,2650,Catholic,Primary,http://www.sjww.catholic.edu.au,K-6,11.9,2.9,210,102,108
43625,Kildare Catholic College,Wagga Wagga,NSW,2650,Catholic,Secondary,http://www.kccww.catholic.edu.au,7-12,68.8,24.5,854,443,411
43626,Mater Dei Catholic College,Wagga Wagga,NSW,2650,Catholic,Secondary,http://www.mdccww.catholic.edu.au,7-12,59.6,26.2,751,393,358
43627,St Francis De Sales Regional College,Leeton,NSW,2705,Catholic,Secondary,http://www.sfcww.catholic.edu.au,7-12,56.6,21.6,666,350,316
43628,Xavier High School,North Albury,NSW,2640,Catholic,Secondary,http://www.xhsww.catholic.edu.au,7-12,65.8,22,842,419,423
43629,Marian Catholic College,Griffith,NSW,2680,Catholic,Secondary,http://www.mccww.catholic.edu.au,7-12,56.7,18.1,643,318,325
43630,St Mary's Primary School,Armidale,NSW,2350,Catholic,Primary,http://stmarysarmidale.catholic.edu.au/,K-6,19.7,6.1,321,165,156
43631,St Joseph's Primary School,Barraba,NSW,2347,Catholic,Primary,http://www.arm.catholic.edu.au/schools/barraba,K-6,5.3,1.2,72,35,37
43632,Sacred Heart Primary School,Boggabri,NSW,2382,Catholic,Primary,http://www.arm.catholic.edu.au/schools/boggabri,K-6,2.9,1.3,37,20,17
43633,St Xavier's Primary School,Gunnedah,NSW,2380,Catholic,Primary,http://www.arm.catholic.edu.au/schools/gunnedah/st-xavier-s-primary-gunnedah,K-6,19.6,3.8,371,188,183
43634,St Mary of the Angels Primary School,Guyra,NSW,2365,Catholic,Primary,http://www.stmarysguyra.catholic.edu.au,K-6,5.7,2.2,69,32,37
43635,St Michael's Catholic Primary School,Manilla,NSW,2346,Catholic,Primary,http://stmichaelsmanilla.nsw.edu.au,K-6,7,3.2,110,48,62
43636,St Philomena's School,Moree,NSW,2400,Catholic,Combined,http://www.stphilomenasmoree.nsw.edu.au/,K-10,27.7,11,404,204,200
43637,St Joseph's Primary School,Mungindi,NSW,2406,Catholic,Primary,http://www.arm.catholic.edu.au/schools/mungindi,K-6,3.7,1.6,38,17,21
43638,St Francis Xavier's Primary School,Narrabri,NSW,2390,Catholic,Primary,http://www.arm.catholic.edu.au/stxa_nar/,K-6,11.7,4.8,188,87,101
43639,St Joseph's Primary School,Quirindi,NSW,2343,Catholic,Primary,http://stjosephsquirindi.catholic.edu.au/,K-6,6.3,2.3,92,42,50
43640,St Nicholas' Primary School,Tamworth,NSW,2340,Catholic,Primary,http://stnicholastamworth.catholic.edu.au/,K-6,26.8,9.1,501,236,265
43641,St Joseph's Primary School,West Tamworth,NSW,2340,Catholic,Primary,http://www.arm.catholic.edu.au/schools/tamworth/st-joseph-s-primary-west-tamworth,K-6,11.5,4.2,162,71,91
43642,St Edward's Primary School,South Tamworth,NSW,2340,Catholic,Primary,http://www.stedwardstamworth.nsw.edu.au/,K-6,29.7,9.1,556,275,281
43643,St Joseph's Primary School,Tenterfield,NSW,2372,Catholic,Primary,http://www.arm.catholic.edu.au/stjo_ten/,K-6,7.6,2.1,132,67,65
43644,St Joseph's Primary School,Uralla,NSW,2358,Catholic,Primary,http://www.arm.catholic.edu.au/schools/uralla,K-6,3.4,1.8,32,22,10
43645,St Patrick's Primary School,Walcha,NSW,2354,Catholic,Primary,http://www.stpatrickswalcha.catholic.edu.au/index.php,K-6,6.7,2.5,94,42,52
43646,St Joseph's Primary School,Walgett,NSW,2832,Catholic,Primary,http://www.arm.catholic.edu.au/schools/walgett,K-6,11.2,8.5,169,90,79
43647,St Joseph's Primary School,Warialda,NSW,2402,Catholic,Primary,http://www.arm.catholic.edu.au/schools/warialda,K-5,2,2,15,10,5
43648,St Joseph's Primary School,Wee Waa,NSW,2388,Catholic,Primary,http://www.arm.catholic.edu.au/schools/wee-waa,K-6,8.4,2.7,118,57,61
43649,Holy Trinity School,Inverell,NSW,2360,Catholic,Combined,http://www.holytrinity.nsw.edu.au/,K-10,33.8,11.8,509,238,271
43650,St Joseph's Primary School,Glen Innes,NSW,2370,Catholic,Primary,http://www.stjosephsgleninnes.catholic.edu.au,K-6,12.9,5.1,215,120,95
43651,St Mary's College,Gunnedah,NSW,2380,Catholic,Secondary,http://www.stmaryscollege.nsw.edu.au/,7-12,35.6,9.2,357,192,165
43652,McCarthy Catholic College,West Tamworth,NSW,2340,Catholic,Secondary,http://www.mccarthy.nsw.edu.au/,7-12,61.4,19,875,520,355
43653,O'Connor Catholic College,Armidale,NSW,2350,Catholic,Secondary,http://www.oconnor.nsw.edu.au.,7-12,44.4,14.1,510,261,249
43654,Trinity Catholic College Lismore,Lismore,NSW,2480,Independent,Secondary,http://www.trinitylismore.nsw.edu.au/,7-12,84.4,43.6,1091,593,498
43655,St Maroun's College,Dulwich Hill,NSW,2203,Independent,Combined,http://www.stmarouns.nsw.edu.au,K-12,38.2,4.8,453,203,250
43656,St Pius X College,Chatswood,NSW,2067,Independent,Combined,http://www.spx.nsw.edu.au/,5-12,87,31.9,1129,0,1129
43657,Loreto Kirribilli,Kirribilli,NSW,2061,Independent,Combined,http://www.loreto.nsw.edu.au/,K-12,103.2,54.9,1096,1096,0
43658,St Mary Star of the Sea College,Wollongong,NSW,2500,Independent,Secondary,http://www.stmarys.nsw.edu.au,7-12,87.1,33.7,1104,1104,0
43659,St Patrick's College -  Campbelltown,Campbelltown,NSW,2560,Independent,Secondary,http://www.saintpatricks.nsw.edu.au/,7-12,53.8,20.8,642,642,0
43660,Mount St Benedict College,Pennant Hills,NSW,2120,Independent,Secondary,http://www.msb.nsw.edu.au/,7-12,83.6,42.6,1052,1052,0
43661,Mount St Joseph Milperra,Milperra,NSW,2214,Catholic,Secondary,http://www.msj.nsw.edu.au/,7-12,71.1,14.9,912,912,0
43662,St Patrick's College -  Strathfield,Strathfield,NSW,2135,Independent,Combined,http://www.spc.nsw.edu.au/,5-12,108.6,32.2,1419,0,1419
43663,Edmund Rice College,West Wollongong,NSW,2500,Independent,Secondary,http://www.edmundricecollege.nsw.edu.au/,7-12,77.5,29.2,1054,0,1054
43664,Rosebank College,Five Dock,NSW,2046,Independent,Secondary,http://www.rosebank.nsw.edu.au/,7-12,90.9,36.3,1233,621,612
43665,St Edward's Christian Brothers' College,East Gosford,NSW,2250,Independent,Secondary,http://www.stedwards.nsw.edu.au/,7-12,85.4,32.7,1076,6,1070
43666,Waverley College,Waverley,NSW,2024,Independent,Combined,http://www.waverley.nsw.edu.au/public/index.cfm,5-12,112.6,52.2,1422,0,1422
43667,Christian Brothers High School Lewisham,Lewisham,NSW,2049,Independent,Combined,http://www.cbhslewisham.nsw.edu.au/,5-12,97.7,28.7,1352,0,1352
43668,St Ignatius' College,Lane Cove,NSW,2066,Independent,Combined,http://www.riverview.nsw.edu.au,5-12,175.2,99.7,1576,0,1576
43669,Chevalier College Bowral,Burradoo,NSW,2576,Independent,Secondary,http://www.chevalier.nsw.edu.au,7-12,85.9,43.1,1073,545,528
43670,St Gregory's College Campbelltown,Gregory Hills,NSW,2557,Independent,Secondary,http://www.stgregs.nsw.edu.au,7-12,82.2,31.2,1004,0,1004
43671,St Augustine's College Sydney,Brookvale,NSW,2100,Independent,Combined,http://www.saintaug.nsw.edu.au,5-12,116,47.3,1282,0,1282
43672,St Scholastica's College Glebe Point,Glebe,NSW,2037,Independent,Secondary,http://www.scholastica.nsw.edu.au,7-12,76.2,21.9,1021,1021,0
43673,Santa Sabina College,Strathfield,NSW,2135,Independent,Combined,http://www.ssc.nsw.edu.au/,K-12,108.8,57.4,1185,1041,144
43674,St Vincent's College,Potts Point,NSW,2011,Independent,Secondary,http://www.stvincents.nsw.edu.au/,7-12,62.5,27.5,676,676,0
43675,Monte Sant' Angelo Mercy College,North Sydney,NSW,2060,Independent,Secondary,http://www.monte.nsw.edu.au,7-12,116.5,49.5,1160,1160,0
43676,St Clare's College,Waverley,NSW,2024,Catholic,Secondary,http://www.stclares.nsw.edu.au,7-12,39.8,12.6,497,497,0
43677,Stella Maris College,Manly,NSW,2095,Independent,Secondary,http://www.stellamaris.com.au/,7-12,68.3,31.5,892,892,0
43678,St Dominic's College,Kingswood,NSW,2747,Independent,Combined,http://www.stdominics.nsw.edu.au/,5-12,79.1,24.9,1003,0,1003
43679,Holy Saviour School,Greenacre,NSW,2190,Independent,Primary,http://www.holysaviour.nsw.edu.au/,K-6,15.2,8.2,237,122,115
43680,St Joseph's College,Hunters Hill,NSW,2110,Independent,Secondary,http://www.joeys.org/,7-12,96.2,116.9,1094,0,1094
43681,Oakhill College Castle Hill,Castle Hill,NSW,2154,Independent,Secondary,http://www.oakhill.nsw.edu.au,7-12,133.9,44.9,1675,256,1419
43682,Brigidine College St Ives,St Ives,NSW,2075,Independent,Secondary,http://www.brigidine.nsw.edu.au,7-12,87.1,43.6,894,894,0
43683,Our Lady of Mercy College Parramatta,Parramatta,NSW,2150,Independent,Secondary,http://www.olmc.nsw.edu.au/,7-12,78,33.4,950,950,0
43684,St Aloysius' College,Milsons Point,NSW,2061,Independent,Combined,http://www.staloysius.nsw.edu.au,3-12,111.4,56.4,1242,0,1242
